Stkcd,Accper,eps,eps_diluted,ttl_shr_cap,
601919,31/12/2019,0.56,0.56,12259529227,
601919,31/3/2020,0.02,0.02,,
601919,30/6/2020,0.09,0.09,12259529227,
601919,30/9/2020,0.31,0.31,,
601939,30/9/2007,0.25,0.25,,
601939,31/12/2007,0.3,0.3,2.34E+11,
601939,31/3/2008,0.14,0.14,,
601939,30/6/2008,0.25,0.25,2.34E+11,
601939,30/9/2008,0.36,0.36,,
601939,31/12/2008,0.4,0.4,2.34E+11,
601939,31/3/2009,0.11,0.11,,
601939,30/6/2009,0.24,0.24,2.34E+11,
601939,30/9/2009,0.37,0.37,,
601939,31/12/2009,0.46,0.46,2.34E+11,
601939,31/3/2010,0.15,0.15,,
601939,30/6/2010,0.3,0.3,2.34E+11,
601939,30/9/2010,0.47,0.47,,
601939,31/12/2010,0.56,0.56,2.34E+11,
601939,31/3/2011,0.19,0.19,,
601939,30/6/2011,0.37,0.37,2.34E+11,
601939,30/9/2011,0.56,0.56,,
601939,31/12/2011,0.68,0.68,2.50E+11,
601939,31/3/2012,0.21,0.21,,
601939,30/6/2012,0.43,0.43,2.50E+11,
601939,30/9/2012,0.63,0.63,,
601939,31/12/2012,0.77,0.77,2.50E+11,
601939,31/3/2013,0.24,0.24,,
601939,30/6/2013,0.48,0.48,2.50E+11,
601939,30/9/2013,0.71,0.71,,
601939,31/12/2013,0.86,0.86,2.50E+11,
601939,31/3/2014,0.26,0.26,,
601939,30/6/2014,0.52,0.52,2.50E+11,
601939,30/9/2014,0.76,0.76,,
601939,31/12/2014,0.91,0.91,2.50E+11,
601939,31/3/2015,0.27,0.27,,
601939,30/6/2015,0.53,0.53,2.50E+11,
601939,30/9/2015,0.77,0.77,,
601939,31/12/2015,0.91,0.91,2.50E+11,
601939,30/6/2016,0.53,0.53,,
601939,30/9/2016,0.78,0.78,2.50E+11,
601939,31/12/2016,0.92,0.92,,
601939,31/3/2017,0.28,0.28,2.50E+11,
601939,30/6/2017,0.55,0.55,,
601939,30/9/2017,0.8,0.8,2.50E+11,
601939,31/12/2017,0.96,0.96,,
601939,31/3/2018,0.3,0.3,2.50E+11,
601939,30/6/2018,0.59,0.59,,
601939,30/9/2018,0.86,0.86,2.50E+11,
601939,31/12/2018,1,1,,
601939,31/3/2019,0.31,0.31,2.50E+11,
601939,30/6/2019,0.62,0.62,,
601939,30/9/2019,0.9,0.9,2.50E+11,
601939,31/12/2019,1.05,1.05,,
601939,31/3/2020,0.32,0.32,2.50E+11,
601939,30/6/2020,0.55,0.55,,
601939,30/9/2020,0.82,0.82,2.50E+11,
601988,31/3/2007,0.05,0.05,,
601988,30/6/2007,,,2.54E+11,
601988,30/9/2007,0.18,0.18,,
601988,31/12/2007,0.22,0.22,2.54E+11,
601988,31/3/2008,0.09,0.09,,
601988,30/6/2008,0.17,0.17,2.54E+11,
601988,30/9/2008,0.23,0.23,,
601988,31/12/2008,0.25,0.25,2.54E+11,
601988,31/3/2009,0.07,0.07,,
601988,30/6/2009,0.16,0.16,2.54E+11,
601988,30/9/2009,0.24,0.24,,
601988,31/12/2009,0.32,0.32,2.54E+11,
601988,31/3/2010,0.1,0.1,,
601988,30/6/2010,0.2,0.2,2.54E+11,
601988,30/9/2010,0.31,0.31,,
601988,31/12/2010,0.39,0.39,2.79E+11,
601988,31/3/2011,0.12,0.12,,
601988,30/6/2011,0.24,0.23,2.79E+11,
601988,30/9/2011,0.35,0.33,,
601988,31/12/2011,0.44,0.43,2.79E+11,
601988,31/3/2012,0.13,0.13,,
601988,30/6/2012,0.26,0.25,2.79E+11,
601988,30/9/2012,0.38,0.37,,
601988,31/12/2012,0.5,0.48,2.79E+11,
601988,31/3/2013,0.14,0.14,,
601988,30/6/2013,0.29,0.28,2.79E+11,
601988,30/9/2013,0.43,0.41,,
601988,31/12/2013,0.56,0.54,2.79E+11,
601988,31/3/2014,0.16,0.16,,
601988,30/6/2014,0.32,0.31,2.79E+11,
601988,30/9/2014,0.47,0.45,,
601988,31/12/2014,0.61,0.58,2.89E+11,
601988,31/3/2015,0.16,0.16,,
601988,30/6/2015,0.31,0.31,2.94E+11,
601988,30/9/2015,0.43,0.43,,
601988,31/12/2015,0.56,0.56,2.94E+11,
601988,31/3/2016,0.15,0.15,,
601988,30/6/2016,0.31,0.31,2.94E+11,
601988,30/9/2016,0.44,0.44,,
601988,31/12/2016,0.54,0.54,2.94E+11,
601988,31/3/2017,0.15,0.15,,
601988,30/6/2017,0.35,0.35,2.94E+11,
601988,30/9/2017,0.47,0.47,,
601988,31/12/2017,0.56,0.56,2.94E+11,
601988,31/3/2018,0.16,0.16,,
601988,30/6/2018,0.37,0.37,2.94E+11,
601988,30/9/2018,0.5,0.5,,
601988,31/12/2018,0.59,0.59,2.94E+11,
601988,31/3/2019,0.17,0.17,,
601988,30/6/2019,0.38,0.38,2.94E+11,
601988,30/9/2019,0.52,0.52,,
601988,31/12/2019,0.61,0.61,2.94E+11,
601988,31/3/2020,0.17,0.17,,
601988,30/6/2020,0.32,0.32,2.94E+11,
601988,30/9/2020,0.46,0.46,,
601991,31/3/2007,0.15,0.15,,
601991,30/6/2007,0.16,0.16,5833079077,
601991,30/9/2007,0.23,0.23,,
601991,31/12/2007,0.29,0.29,11734083473,
601991,31/3/2008,0.04,0.04,,
601991,30/6/2008,0.04,0.04,11743355283,
601991,30/9/2008,-0.001,0,,
601991,31/12/2008,0.07,0.07,11743355283,
601991,31/3/2009,0.003,0.003,,
601991,30/6/2009,0.0554,0.0554,11743355283,
601991,30/9/2009,0.0871,0.0871,,
601991,31/12/2009,0.1256,0.1256,11780037578,
601991,31/3/2010,0.0013,0.0013,,
601991,30/6/2010,0.0689,0.0689,12310037578,
601991,30/9/2010,0.1316,0.1316,,
601991,31/12/2010,0.2031,0.2031,12310037578,
601991,31/3/2011,0.0071,0.0071,,
601991,30/6/2011,0.0685,0.0685,13310037578,
601991,30/9/2011,0.0948,0.0948,,
601991,31/12/2011,0.1481,0.1481,13310037578,
601991,31/3/2012,0.0291,0.0291,,
601991,30/6/2012,0.0818,0.0818,13310037578,
601991,30/9/2012,0.1356,0.1356,,
601991,31/12/2012,0.3011,0.3011,13310037578,
601991,31/3/2013,0.0705,0.0705,,
601991,30/6/2013,0.1419,0.1419,13310037578,
601991,30/9/2013,0.276,0.276,,
601991,31/12/2013,0.265,0.265,13310037578,
601991,31/3/2014,0.0708,0.0708,,
601991,30/6/2014,0.1484,0.1484,13310037578,
601991,30/9/2014,0.2753,0.2753,,
601991,31/12/2014,0.1351,0.1351,13310037578,
601991,31/3/2015,0.0582,0.0582,,
601991,30/6/2015,0.1536,0.1536,13310037578,
601991,30/9/2015,0.2695,0.2695,,
601991,31/12/2015,0.211,0.211,13310037578,
601991,31/3/2016,0.0513,0.0513,,
601991,30/6/2016,0.1272,0.1272,13310037578,
601991,30/9/2016,-0.2363,-0.2363,,
601991,31/12/2016,-0.1971,-0.1971,13310037578,
601991,31/3/2017,0.0474,0.0474,,
601991,30/6/2017,0.0812,0.0812,13310037578,
601991,30/9/2017,0.1434,0.1434,,
601991,31/12/2017,0.1286,0.1286,13310037578,
601991,31/3/2018,0.0407,0.0407,,
601991,30/6/2018,0.0857,0.0857,18506710504,
601991,30/9/2018,0.105,0.105,,
601991,31/12/2018,0.0718,0.0718,18506710504,
601991,31/3/2019,0.0195,0.0195,,
601991,30/6/2019,0.0381,0.0381,18506710504,
601991,30/9/2019,0.0614,0.0614,,
601991,31/12/2019,0.0254,0.0254,18506710504,
601991,31/3/2020,0.0236,0.0236,,
601991,30/6/2020,0.0667,0.0667,18506710504,
601991,30/9/2020,0.0989,0.0989,,
601992,31/12/2010,0.7,0.7,4283737060,
601992,31/3/2011,0.11,0.11,,
601992,30/6/2011,0.39,0.39,4283737060,
601992,30/9/2011,0.56,0.56,,
601992,31/12/2011,0.81,0.81,4283737060,
601992,31/3/2012,0.07,0.07,,
601992,30/6/2012,0.32,0.32,4283737060,
601992,30/9/2012,0.42,0.42,,
601992,31/12/2012,0.69,0.69,4283737060,
601992,31/3/2013,-0.01,-0.01,,
601992,30/6/2013,0.3,0.3,4283737060,
601992,30/9/2013,0.41,0.41,,
601992,31/12/2013,0.75,0.75,4283737060,
601992,31/3/2014,0.05,0.05,,
601992,30/6/2014,0.3,0.3,4784640284,
601992,30/9/2014,0.38,0.38,,
601992,31/12/2014,0.52,0.52,4784640284,
601992,31/3/2015,0.03,0.03,,
601992,30/6/2015,0.22,0.22,4784640284,
601992,30/9/2015,0.22,0.22,,
601992,31/12/2015,0.42,0.42,5338885567,
601992,31/3/2016,0.03,0.03,,
601992,30/6/2016,0.34,0.34,5338885567,
601992,30/9/2016,0.21,0.21,,
601992,31/12/2016,0.25,0.25,10677771134,
601992,31/3/2017,0.04,0.04,,
601992,30/6/2017,0.17,0.17,10677771134,
601992,30/9/2017,0.24,0.24,,
601992,31/12/2017,0.27,0.27,10677771134,
601992,31/3/2018,-0.02,-0.02,,
601992,30/6/2018,0.23,0.23,10677771134,
601992,30/9/2018,0.29,0.29,,
601992,31/12/2018,0.31,0.31,10677771134,
601992,31/3/2019,0.04,0.04,,
601992,30/6/2019,0.29,0.29,10677771134,
601992,30/9/2019,0.35,0.35,,
601992,31/12/2019,0.35,0.35,10677771134,
601992,31/3/2020,0.01,0.01,,
601992,30/6/2020,0.14,0.14,10677771134,
601992,30/9/2020,0.25,0.25,,
601998,30/6/2007,0.09,0.09,39033344054,
601998,30/9/2007,0.15,0.15,,
601998,31/12/2007,0.23,0.23,39033344054,
601998,31/3/2008,0.11,0.11,,
601998,30/6/2008,0.22,0.22,39033344054,
601998,30/9/2008,0.32,0.32,,
601998,31/12/2008,0.34,0.34,39033344054,
601998,31/3/2009,0.08,0.08,,
601998,30/6/2009,0.18,0.18,39033344054,
601998,30/9/2009,0.29,0.29,,
601998,31/12/2009,0.37,0.37,39033344054,
601998,31/3/2010,0.11,0.11,,
601998,30/6/2010,0.27,0.27,39033344054,
601998,30/9/2010,0.44,0.44,,
601998,31/12/2010,0.55,0.55,39033344054,
601998,31/3/2011,0.17,0.17,,
601998,30/6/2011,0.38,0.38,39033344054,
601998,30/9/2011,0.57,0.57,,
601998,31/12/2011,0.71,0.71,46787327034,
601998,31/3/2012,0.18,0.18,,
601998,30/6/2012,0.41,0.41,46787327034,
601998,30/9/2012,0.58,0.58,,
601998,31/12/2012,0.66,0.66,46787327034,
601998,31/3/2013,0.2,0.2,,
601998,30/6/2013,0.44,0.44,46787327034,
601998,30/9/2013,0.66,0.66,,
601998,31/12/2013,0.84,0.84,46787327034,
601998,31/3/2014,0.23,0.23,,
601998,30/6/2014,0.47,0.47,46787327034,
601998,30/9/2014,0.69,0.69,,
601998,31/12/2014,0.87,0.87,46787327034,
601998,31/3/2015,0.23,0.23,,
601998,30/6/2015,0.48,0.48,46787327034,
601998,30/9/2015,0.7,0.7,,
601998,31/12/2015,0.88,0.88,46787327034,
601998,31/3/2016,0.23,0.23,,
601998,30/6/2016,0.48,0.48,48934796573,
601998,30/9/2016,0.71,0.71,,
601998,31/12/2016,0.85,0.85,48934796573,
601998,31/3/2017,0.23,0.23,,
601998,30/6/2017,0.49,0.49,48934796573,
601998,30/9/2017,0.68,0.68,,
601998,31/12/2017,0.84,0.84,48934796573,
601998,31/3/2018,0.25,0.25,,
601998,30/6/2018,0.53,0.53,48934796573,
601998,30/9/2018,0.72,0.72,,
601998,31/12/2018,0.88,0.88,48934796573,
601998,31/3/2019,0.27,0.26,,
601998,30/6/2019,0.58,0.55,48934796573,
601998,30/9/2019,0.81,0.75,,
601998,31/12/2019,0.95,0.89,48934811106,
601998,31/3/2020,0.3,0.27,,
601998,30/6/2020,0.52,0.48,48934822039,
601998,30/9/2020,0.73,0.67,,
603993,30/9/2012,0.19,0.19,,
603993,31/12/2012,0.21,0.21,5076170525,
603993,31/3/2013,0.04,0,,
603993,30/6/2013,0.12,0,5076170525,
603993,30/9/2013,0.18,0,,
603993,31/12/2013,0.23,0,5076170525,
603993,31/3/2014,0.07,0,,
603993,30/6/2014,0.198,0,5076170525,
603993,30/9/2014,0.2886,0,,
603993,31/12/2014,0.36,0.36,5076170525,
603993,31/3/2015,0.06,0.06,,
603993,30/6/2015,0.09,0.09,5144727717,
603993,30/9/2015,0.1231,0,,
603993,31/12/2015,0.05,0.05,16887198699,
603993,31/3/2016,0.01,0,,
603993,30/6/2016,0.0303,0,16887198699,
603993,30/9/2016,0.0346,0,,
603993,31/12/2016,0.06,0.06,16887198699,
603993,31/3/2017,0.04,,,
603993,30/6/2017,0.05,,16887198699,
603993,30/9/2017,0.09,,,
603993,31/12/2017,0.14,,21599240583,
603993,31/3/2018,0.07,,,
603993,30/6/2018,0.14,,21599240583,
603993,30/9/2018,0.19,,,
603993,31/12/2018,0.21,,21599240583,
603993,31/3/2019,0.015,,,
603993,30/6/2019,0.037,,21599240583,
603993,30/9/2019,0.058,,,
603993,31/12/2019,0.09,,21599240583,
603993,31/3/2020,0.021,,,
603993,30/6/2020,0.047,,21599240583,
603993,30/9/2020,0.075,,,
900948,31/3/2007,0.61,0.61,,
900948,30/6/2007,1.3,1.3,366000000,
900948,30/9/2007,2,2,,
900948,31/12/2007,2.1,2.1,732000000,
900948,31/3/2008,0.44,0.44,,
900948,30/6/2008,1.14,1.14,732000000,
900948,30/9/2008,2.58,2.58,,
900948,31/12/2008,4.25,4.25,732000000,
900948,31/3/2009,0.64,0.64,,
900948,30/6/2009,1.71,1.71,732000000,
900948,30/9/2009,2.89,2.89,,
900948,31/12/2009,4.29,4.29,732000000,
900948,31/3/2010,1.67,1.67,,
900948,30/6/2010,1.72,1.72,1464000000,
900948,30/9/2010,2.68,2.68,,
900948,31/12/2010,3.45,3.45,1464000000,
900948,31/3/2011,0.9,0.9,,
900948,30/6/2011,2.01,2.01,1464000000,
900948,30/9/2011,3.11,3.11,,
900948,31/12/2011,3.75,3.75,1464000000,
900948,31/3/2012,1.04,1.04,,
900948,30/6/2012,2.19,2.19,1464000000,
900948,30/9/2012,3.88,3.88,,
900948,31/12/2012,4.3,0,1627003500,
900948,31/3/2013,0.64,0,,
900948,30/6/2013,0.67,0,1627003500,
900948,30/9/2013,0.94,0.94,,
900948,31/12/2013,1.06,0,3254007000,
900948,31/3/2014,0.32,0,,
900948,30/6/2014,0.46,0,3254007000,
900948,30/9/2014,0.59,0.59,,
900948,31/12/2014,0.69,0,3254007000,
900948,31/3/2015,0.07,0.07,,
900948,30/6/2015,0.05,0.05,3254007000,
900948,30/9/2015,0.12,0,,
900948,31/12/2015,0.03,0,3254007000,
900948,31/3/2016,0.01,0.01,,
900948,30/6/2016,0.14,0.14,3254007000,
900948,30/9/2016,0.26,0,,
900948,31/12/2016,0.61,,3254007000,
900948,31/3/2017,0.27,0.27,,
900948,30/6/2017,0.72,0.72,3254007000,
900948,30/9/2017,1.16,1.16,,
900948,31/12/2017,1.51,,3254007000,
900948,31/3/2018,0.31,,,
900948,30/6/2018,0.71,0.71,3254007000,
900948,30/9/2018,1.2,1.2,,
900948,31/12/2018,1.27,,3254007000,
900948,31/3/2019,0.3,,,
900948,30/6/2019,0.59,0.59,3254007000,
900948,30/9/2019,0.88,0.88,,
900948,31/12/2019,1.16,,3254007000,
900948,31/3/2020,0.15,,,
900948,30/6/2020,0.23,,3254007000,
900948,30/9/2020,0.29,0.29,,
